datetime,count
2011-01-20 00:00:00,13.765926500927279
2011-01-20 01:00:00,6.097406124993458
2011-01-20 02:00:00,4.49341887632086
2011-01-20 03:00:00,2.6870739725431494
2011-01-20 04:00:00,1.8198743613560548
2011-01-20 05:00:00,4.778307477006228
2011-01-20 06:00:00,27.861931705563812
2011-01-20 07:00:00,80.99072190485134
2011-01-20 08:00:00,180.30800428383733
2011-01-20 09:00:00,127.9052711655676
2011-01-20 10:00:00,52.40463117837255
2011-01-20 11:00:00,54.723382894947925
2011-01-20 12:00:00,72.63384428041643
2011-01-20 13:00:00,65.29836952129523
2011-01-20 14:00:00,59.70294607521989
2011-01-20 15:00:00,66.71621947058708
2011-01-20 16:00:00,84.96202599724434
2011-01-20 17:00:00,172.4729716617416
2011-01-20 18:00:00,159.22044855769758
2011-01-20 19:00:00,102.03429784770647
2011-01-20 20:00:00,65.43394049809429
2011-01-20 21:00:00,51.46734746293191
2011-01-20 22:00:00,30.740989999184762
2011-01-20 23:00:00,16.59482124552602
2011-01-21 00:00:00,17.462846305097067
2011-01-21 01:00:00,7.134463130026132
2011-01-21 02:00:00,6.858526223175789
2011-01-21 03:00:00,1.0559330121826775
2011-01-21 04:00:00,1.8812724888852208
2011-01-21 05:00:00,2.364322995346323
2011-01-21 06:00:00,27.095428107082093
2011-01-21 07:00:00,62.41878200764389
2011-01-21 08:00:00,161.68560424830636
2011-01-21 09:00:00,94.32327237472337
2011-01-21 10:00:00,43.243048244205006
2011-01-21 11:00:00,48.37595042587096
2011-01-21 12:00:00,52.906074649601045
2011-01-21 13:00:00,56.738645729330266
2011-01-21 14:00:00,52.14026674446968
2011-01-21 15:00:00,52.619526237135595
2011-01-21 16:00:00,74.99808600313668
2011-01-21 17:00:00,117.91968939586123
2011-01-21 18:00:00,96.42383950113835
2011-01-21 19:00:00,67.17494063126179
2011-01-21 20:00:00,47.36116696656845
2011-01-21 21:00:00,35.764565574529534
2011-01-21 22:00:00,35.26331083980787
2011-01-21 23:00:00,19.97584725354392
2011-01-22 00:00:00,18.89047312354404
2011-01-22 01:00:00,15.176903592974547
2011-01-22 02:00:00,8.986191000935023
2011-01-22 03:00:00,3.7926952073104117
2011-01-22 04:00:00,1.1453170847066625
2011-01-22 06:00:00,1.9240990294655838
2011-01-22 07:00:00,5.682045359537043
2011-01-22 08:00:00,17.665223377638817
2011-01-22 09:00:00,21.63989489601513
2011-01-22 10:00:00,45.49695561994759
2011-01-22 11:00:00,51.889534301930944
2011-01-22 12:00:00,73.92631004883374
2011-01-22 13:00:00,85.14275164450615
2011-01-22 14:00:00,72.18595491281343
2011-01-22 15:00:00,76.6069699277851
2011-01-22 16:00:00,65.70226224278663
2011-01-22 17:00:00,77.24296716937314
2011-01-22 18:00:00,43.55934880306475
2011-01-22 19:00:00,35.16142400972821
2011-01-22 20:00:00,28.735980997301798
2011-01-22 21:00:00,26.163424649277545
2011-01-22 22:00:00,24.556385448561304
2011-01-22 23:00:00,15.800896497106216
2011-01-23 00:00:00,20.83818730413954
2011-01-23 01:00:00,14.631997068651803
2011-01-23 02:00:00,10.194351622327742
2011-01-23 03:00:00,6.48930706374273
2011-01-23 05:00:00,1.1079112168372571
2011-01-23 06:00:00,0.9475913980318329
2011-01-23 07:00:00,3.368230202217128
2011-01-23 08:00:00,9.901732070290294
2011-01-23 09:00:00,24.971273361923835
2011-01-23 10:00:00,43.59683798958103
2011-01-23 11:00:00,58.52197242797757
2011-01-23 12:00:00,71.37415919681915
2011-01-23 13:00:00,72.8996525632846
2011-01-23 14:00:00,72.87070675391288
2011-01-23 15:00:00,73.88164625001325
2011-01-23 16:00:00,70.51646709193416
2011-01-23 17:00:00,60.3304892527523
2011-01-23 18:00:00,44.67793041290117
2011-01-23 19:00:00,37.53973146289895
2011-01-23 20:00:00,25.454611947708596
2011-01-23 21:00:00,19.743345894045465
2011-01-23 22:00:00,15.51593949399129
2011-01-23 23:00:00,10.841056494515449
2011-01-24 00:00:00,8.442460107977803
2011-01-24 01:00:00,3.2086619051590386
2011-01-24 03:00:00,1.0820562501205484
2011-01-24 04:00:00,1.388590719478977
2011-01-24 05:00:00,3.3803401227056904
2011-01-24 06:00:00,19.312599924352387
2011-01-24 07:00:00,56.86867452077115
2011-01-24 08:00:00,129.66142249897723
2011-01-24 09:00:00,80.98245206132601
2011-01-24 10:00:00,35.17028478985376
2011-01-24 11:00:00,35.60857834668891
2011-01-24 12:00:00,44.15713262494325
2011-01-24 13:00:00,44.02111210658879
2011-01-24 14:00:00,39.89353145363533
2011-01-24 15:00:00,49.952746447587
2011-01-24 16:00:00,60.07912335968916
2011-01-24 17:00:00,103.5974365126069
2011-01-24 18:00:00,101.37302584213607
2011-01-24 19:00:00,84.19418026174968
2011-01-24 20:00:00,52.81983901584858
2011-01-24 21:00:00,37.13263497445031
2011-01-24 22:00:00,25.35615631351857
2011-01-24 23:00:00,13.549396003432378
2011-01-25 00:00:00,8.221508373735418
2011-01-25 01:00:00,4.29915126403202
2011-01-25 02:00:00,2.136644307458849
2011-01-25 04:00:00,1.4269838681487652
2011-01-25 05:00:00,3.5747610623209294
2011-01-25 06:00:00,23.27778148179421
2011-01-25 07:00:00,60.332666555841115
2011-01-25 08:00:00,137.56692655462876
2011-01-25 09:00:00,115.07978917763357
2011-01-25 10:00:00,53.57272859613387
2011-01-25 11:00:00,53.542440834597386
2011-01-25 12:00:00,69.15079671444684
2011-01-25 13:00:00,67.82184472602283
2011-01-25 14:00:00,62.24267790248905
2011-01-25 15:00:00,71.82142072192475
2011-01-25 16:00:00,101.69851699634172
2011-01-25 17:00:00,186.1940928783711
2011-01-25 18:00:00,159.68185173677054
2011-01-25 19:00:00,110.98732084079218
2011-01-25 20:00:00,73.75925155725093
2011-01-25 21:00:00,52.1960554125429
2011-01-25 22:00:00,39.13120453700691
2011-01-25 23:00:00,20.348574683942726
2011-01-26 00:00:00,14.742073508850794
2011-01-26 01:00:00,5.562935249122889
2011-01-26 02:00:00,4.713850839848751
2011-01-26 05:00:00,1.5184159306417135
2011-01-26 06:00:00,11.133780639466385
2011-01-26 07:00:00,19.904271997768564
2011-01-26 08:00:00,41.29373103034691
2011-01-26 09:00:00,21.607867933153287
2011-01-26 10:00:00,14.091710994661383
2011-01-26 11:00:00,8.94362418415652
2011-01-26 12:00:00,7.334600712530104
2011-01-26 13:00:00,7.859730799476722
2011-01-26 14:00:00,8.486442017951749
2011-01-26 15:00:00,8.21914033049915
2011-01-26 16:00:00,12.398839521008115
2011-01-26 17:00:00,26.75467231399424
2011-01-27 16:00:00,87.02719621687154
2011-01-27 17:00:00,161.37062626698602
2011-01-27 18:00:00,149.2773231113793
2011-01-27 19:00:00,110.5709978749259
2011-01-27 20:00:00,75.12447334721914
2011-01-27 21:00:00,54.340606064642756
2011-01-27 22:00:00,39.62964127798906
2011-01-27 23:00:00,18.3343795813352
2011-01-28 00:00:00,16.97721630137928
2011-01-28 01:00:00,7.248085974293836
2011-01-28 02:00:00,5.437210456632411
2011-01-28 03:00:00,3.4413468000797653
2011-01-28 05:00:00,5.221726439062765
2011-01-28 06:00:00,22.12900274915531
2011-01-28 07:00:00,63.48398715953152
2011-01-28 08:00:00,145.3387499848879
2011-01-28 09:00:00,67.87861290659909
2011-01-28 10:00:00,28.689090528356544
2011-01-28 11:00:00,28.868326019429542
2011-01-28 12:00:00,31.621493583550787
2011-01-28 13:00:00,30.468340207545673
2011-01-28 14:00:00,30.55986295126479
2011-01-28 15:00:00,54.477917785015975
2011-01-28 16:00:00,96.11219914414268
2011-01-28 17:00:00,148.93760316500834
2011-01-28 18:00:00,140.91977006804103
2011-01-28 19:00:00,95.70922434069679
2011-01-28 20:00:00,67.87078101344241
2011-01-28 21:00:00,47.787169500373835
2011-01-28 22:00:00,37.65489619719715
2011-01-28 23:00:00,27.232140200138854
2011-01-29 00:00:00,25.703492721914646
2011-01-29 01:00:00,22.513186401821972
2011-01-29 02:00:00,18.291985760286668
2011-01-29 03:00:00,9.705370119411482
2011-01-29 04:00:00,1.9302612107109058
2011-01-29 06:00:00,2.250353540001117
2011-01-29 07:00:00,7.0247431490342205
2011-01-29 08:00:00,20.54010982494134
2011-01-29 09:00:00,34.49405672598943
2011-01-29 10:00:00,60.76698175601547
2011-01-29 11:00:00,66.39664188729923
2011-01-29 12:00:00,92.27401844007665
2011-01-29 13:00:00,102.56089481747942
2011-01-29 14:00:00,102.96616303744422
2011-01-29 15:00:00,102.71718664405113
2011-01-29 16:00:00,97.18526653589402
2011-01-29 17:00:00,101.03570138460954
2011-01-29 18:00:00,73.16627663306583
2011-01-29 19:00:00,53.6540364354528
2011-01-29 20:00:00,51.39722621614172
2011-01-29 21:00:00,38.07138542102695
2011-01-29 22:00:00,28.349901321616777
2011-01-29 23:00:00,22.85688057687343
2011-01-30 00:00:00,27.276265819369836
2011-01-30 01:00:00,27.682868850321142
2011-01-30 02:00:00,23.923652302622646
2011-01-30 03:00:00,11.7833924211697
2011-01-30 04:00:00,3.3604918188789483
2011-01-30 05:00:00,2.544541551956134
2011-01-30 07:00:00,6.2534631322093235
